id,word,phrase,movie
15536,skjuta fram,Jag skulle ha ett möte ikväll men jag har skjutit upp det till imorgon.,skjuta-fram-13887-fras-3.mp4
15536,skjuta fram,Vi två skulle ju ha träffats ett flertal gånger men det har ställts in varje gång. Varför skjuter du upp det?,skjuta-fram-13887-fras-4.mp4
15543,i (plats),Min arbetskollega finns i ett annat rum.,i-plats-10342-fras-1.mp4
15544,varifrån,Vad är det där för låda? Den har jag inte sett tidigare. Var kommer den ifrån?,varifran-11492-fras-1.mp4
15544,varifrån,Jag trodde att du var från Norrland men jag hade fel. Var kommer du ifrån?,varifran-11492-fras-2.mp4
15544,varifrån,"Varifrån kommer du, från vilket land?",varifran-11492-fras-3.mp4
15547,sol,Imorgon ska det bli soligt. Då ska jag jobba.,sol-01189-fras-1.mp4
15547,sol,Jag tål inte solen så bra så jag måste vara noga med att använda solskydd.,sol-01189-fras-2.mp4
15547,sol,Det ska bli soligt imorgon. Det ska blåsa också så ta med dig en tröja för säkerhets skull.,sol-01189-fras-3.mp4
15548,tänker inte,Jag tänker inte bada imorgon.,tanker-inte-01595-fras-1.mp4
15549,om två veckor,Vad gör du på lördagen om två veckor?,om-tva-veckor-13395-fras-1.mp4
15550,lång,Filmen jag såg igår var verkligen lång. ,lang-13484-fras-1.mp4
15550,lång,I år är mitt sommarlov verkligen långt. ,lang-13484-fras-2.mp4
15558,personalmöte,Chefen hade kallat alla till personalmötet.,personalmote-14006-fras-1.mp4
15558,personalmöte,Var du med på personalmötet imorse?,personalmote-14006-fras-2.mp4
15559,personalmöte,Chefen kallade alla till mötet.,personalmote-04617-fras-1.mp4
15559,personalmöte,Var du med på mötet imorse?,personalmote-04617-fras-2.mp4
15561,resa runt,I somras reste jag runt i Italien.,resa-runt-09913-fras-1.mp4
15561,resa runt,Ska vi sticka ut på stan en sväng?,resa-runt-09913-fras-2.mp4
15562,vattnas i munnen,Jag blir alltid så läskad när jag plockar av lösgodiset.,vattnas-i-munnen-10834-fras-1.mp4
15562,vattnas i munnen,Vilken av de här rätterna gillar du bäst?,vattnas-i-munnen-10834-fras-2.mp4
15562,vattnas i munnen,Jag blir så himla läskad när jag ser allt godis som ligger framme.,vattnas-i-munnen-10834-fras-3.mp4
15562,vattnas i munnen,Vilken av de här rätterna gillar du bäst?,vattnas-i-munnen-10834-fras-4.mp4
15563,må dåligt,Igår söp jag till rejält. Idag är jag helt sänkt.,ma-daligt-13725-fras-1.mp4
15563,må dåligt,Du ser helt sänkt ut! Vad har hänt?,ma-daligt-13725-fras-2.mp4
15564,riva med rivjärn,Jag river ost som jag ska lägga på pizzan.,riva-med-rivjarn-16160-fras-1.mp4
15570,full,Det var helt omöjligt att ta sig in på puben. Det var proppfullt där inne.,full-04232-fras-1.mp4
15570,full,Hur lyckades du fått tag i en biljett? Jag läste att det var slutsålt.,full-04232-fras-2.mp4
15574,hitta på,Är din historia påhittad?,hitta-pa-14309-fras-1.mp4
15574,hitta på,Har du plankat den här historien du har skrivit eller har du kommit på den själv?,hitta-pa-14309-fras-2.mp4
15574,hitta på,Nu får du sluta hitta på en massa saker! Det här är seriöst!,hitta-pa-14309-fras-3.mp4
15574,hitta på,Bygger filmen på en verklig historia eller är det ren fiktion?,hitta-pa-14309-fras-4.mp4
15575,i fred,Kan du vara snäll och lämna mig ifred?,i-fred-14328-fras-1.mp4
15576,mode,Modet idag skiljer sig mycket från hur det såg ut när jag var ung.,mode-14342-fras-1.mp4
15576,mode,Vilken typ av mode gillar du?,mode-14342-fras-2.mp4
15577,jos,"Jag vill ha juice, tack.",jos-00149-fras-1.mp4
15577,jos,Kan du sticka iväg och köpa juice?,jos-00149-fras-2.mp4
15578,på ditt sätt,Det är typiskt hen att alltid komma sent. Det är så irriterande!,pa-ditt-satt-14482-fras-1.mp4
15578,på ditt sätt,"Vill hen göra så, så är det okej för mig men jag gör på ett annat sätt.",pa-ditt-satt-14482-fras-2.mp4
15579,på mitt sätt,"Så fort jag vaknat på morgonen sätter jag på kaffe, det är typiskt mig.",pa-mitt-satt-14487-fras-1.mp4
15580,på hens sätt,Det är hennes grej att alltid stretcha före träningen och inte efteråt. ,pa-hens-satt-14530-fras-1.mp4
15580,på hens sätt,Det är typiskt hen att komma sent till jobbet.,pa-hens-satt-14530-fras-2.mp4
15582,förbättra,Jag lovar att jag ska förbättra mitt uppförande.,forbattra-14537-fras-1.mp4
15588,kollega,Min kollega hittar inte sina glasögon.,kollega-14710-fras-1.mp4
15593,premiär,Imorgon är det premiär för Stålmannen. Jag tänker gå och se filmen.,premiar-14874-fras-1.mp4
15593,premiär,Zlatan har publicerat en ny bok. Den tänker jag köpa.,premiar-14874-fras-2.mp4
15596,kolla,Vid gränsen mellan Sverige och Finland brukar vakter kontrollera passerande fordon. ,kolla-15025-fras-1.mp4
15597,förnäm,De som bor i välbärgade områden tycker ofta sig vara förmer än andra.,fornam-15598-fras-1.mp4
15597,förnäm,Tycker du att de framställer sig själva som förmer än andra?,fornam-15598-fras-2.mp4
15598,lättad,"Puh, jag klarade mig! Det kom ingen konduktör! ",lattad-15758-fras-1.mp4
15602,sjukt,Du är ju dum huvudet! Lägg av nu!,sjukt-15966-fras-1.mp4
15602,sjukt,Visst är det sjukt att Sverige lyckades slå Brasilien i fotbollen igår!,sjukt-15966-fras-2.mp4
15619,kontantpris,Med kontantpris menas vad en vara kostar. ,kontantpris-16220-fras-1.mp4
15619,kontantpris,Kontantpris för en ny Volvo ligger på ungefär 600.000 kr. ,kontantpris-16220-fras-2.mp4
15630,lång,Filmen var bra men den var lite väl lång.,lang-13464-fras-1.mp4
15630,lång,Jag tycker inte om att lyssna på långa föreläsningar för jag somnar alltid.,lang-13464-fras-2.mp4
15630,lång,Det är en jättelång historia. Jag orkar inte berätta hela den.,lang-13464-fras-3.mp4
15630,lång,Jag tycker att filmen är jättelång. Det hade varit bättre om den blev nedkortad.,lang-13464-fras-4.mp4
15632,ha,Min fru har alltid kameran med sig.,ha-16234-fras-1.mp4
15632,ha,Har du en penna som jag kan få låna? ,ha-16234-fras-2.mp4
15632,ha,Jag har två hundar och en katt. ,ha-16234-fras-3.mp4
15637,halsduk,Jag tycker om halsdukar. Jag köper hur många som helst i olika färger men nu måste jag sätta stopp.,halsduk-16242-fras-1.mp4
15637,halsduk,Jag har fått en stickad halsduk av en person. Jag tycker särskilt mycket om den för hen har stickat halsduken själv. ,halsduk-16242-fras-2.mp4
15639,backup,Det är ingen fara om något skulle hända med din dator för jag har tagit en backup på hårddisken.,backup-16245-fras-1.mp4
15639,backup,Jag ser till att ha någon i backup ifall någon skulle bli sjuk.,backup-16245-fras-2.mp4
15668,kaffekopp,När jag läste ett recept förstod jag inte vad som menades med kkp. Jag frågade mamma som förklarade att det betyder kaffekopp.,kaffekopp-16278-fras-1.mp4
15668,kaffekopp,När jag skulle baka sockerkaka förstod jag inte vad som menades med kkp som det stod i receptet. Jag frågade mamma som sa att det betyder kaffekopp.,kaffekopp-16278-fras-2.mp4
15669,kurragömma,"När jag var liten minns jag att vi lekte mycket kurragömma, det var verkligen roligt.",kurragomma-16280-fras-1.mp4
15671,redbull,Tidigare drack jag Red Bull varje dag men det har jag slutat med.,redbull-16283-fras-1.mp4
15671,redbull,Tycker du om Red Bull?,redbull-16283-fras-2.mp4
15672,redbull,Förut drack jag Red Bull varje dag men det har jag slutat med.,redbull-16284-fras-1.mp4
15672,redbull,Tycker du om Red Bull?,redbull-16284-fras-2.mp4
15674,röra på sig,Jag höll på att somna under föreläsningen men nu är det paus så jag kan gå ut röra på mig. Skönt!,rora-pa-sig-16286-fras-1.mp4
15674,röra på sig,Det är enormt viktigt att barn kommer ut och rör på sig och inte sitter framför TV:n hela dagarna.,rora-pa-sig-16286-fras-2.mp4
15675,polotröja,Jag fryser så jag har polotröja på mig.,polotroja-16287-fras-1.mp4
15676,ta på sig mössa,Igår hade du en blå mössa på dig och idag en rosa. Hur många mössor har du egentligen?,ta-pa-sig-mossa-16288-fras-1.mp4
15676,ta på sig mössa,"Jag gillar verkligen att ta mig ut på vintern, med rätt kläder och åka längdskidor långt.",ta-pa-sig-mossa-16288-fras-2.mp4
15676,ta på sig mössa,Det är riktigt kallt ute. Du måste ha mössa på dig annars kan du bli sjuk.,ta-pa-sig-mossa-16288-fras-3.mp4
15677,ta på sig jacka,På vintern tar det alltid sådan tid att få på sig alla kläder så man kan gå ut.,ta-pa-sig-jacka-16289-fras-1.mp4
15677,ta på sig jacka,På våren är det lättare då kan man gå ut så fort man fått på sig jackan. Annat är det på vintern.,ta-pa-sig-jacka-16289-fras-2.mp4
15678,jacka,Min jacka är tjock och varm.,jacka-16290-fras-1.mp4
15678,jacka,Vilken typ av jacka är bäst på vintern?,jacka-16290-fras-2.mp4
15678,jacka,Glöm inte ditt pass. Stoppa ner det i jackfickan.,jacka-16290-fras-3.mp4
15679,klädaffär,Min kusin jobbar på klädaffären H&M och där handlar jag alltid.,kladaffar-16298-fras-1.mp4
15679,klädaffär,Var hittar man bra klädaffärer i Stockholm?,kladaffar-16298-fras-2.mp4
15680,ta på sig tröja,Jag vet att han på melodifestivalen slet av sig tröjan men du behöver inte härma honom. Ta på dig tröjan!,ta-pa-sig-troja-16299-fras-1.mp4
15680,ta på sig tröja,Kalle fick en stickad tröja av mormor. När han fick se den höll han god min och satte på sig tröjan fast den såg töntig ut.,ta-pa-sig-troja-16299-fras-2.mp4
15680,ta på sig tröja,Om du inte tar på dig tröjan så gör jag det åt dig!,ta-pa-sig-troja-16299-fras-3.mp4
15681,ta på sig strumpor,Det är riktigt kallt ute så det är bäst att sätta på sig ylle sockor.,ta-pa-sig-strumpor-16300-fras-1.mp4
15681,ta på sig strumpor,Så dum jag är! Först satte jag på lösnaglar och sen tog jag på mig nylonstrumporna. Klart att dem gick sönder!,ta-pa-sig-strumpor-16300-fras-2.mp4
15681,ta på sig strumpor,"Vissa måndagar händer det att jag nyvaket får på mig olika färger på strumporna. 

",ta-pa-sig-strumpor-16300-fras-3.mp4
15682,ta på sig byxor,"Pippi Långstrump har sitt egna sätt att få på sig sina byxor, hon gör volter i luften och hoppar sen rakt ner i dem.",ta-pa-sig-byxor-16301-fras-1.mp4
15682,ta på sig byxor,"Morfar har svårt att få på sig byxorna, kan du hjälpa honom att få på sig dem?",ta-pa-sig-byxor-16301-fras-2.mp4
15682,ta på sig byxor,"Jag vaknade försenad, väckarklockan hade inte ringt! Jag skyndade att få på mig skorna, då gick det åt skogen och jag föll omkull.",ta-pa-sig-byxor-16301-fras-3.mp4
15682,ta på sig byxor,Jag vaknade i god tid och klädde mig i lugn och ro. När det var dags att gå såg jag att jag tagit fel på tiden och att jag var försenad!,ta-pa-sig-byxor-16301-fras-4.mp4
15683,ta på sig vantar,Jag minns när jag var liten så sa min mamma åt mig att jag måste ha tumvantarna på mig. Det ville inte jag för hur skulle jag då kunna teckna?,ta-pa-sig-vantar-16302-fras-1.mp4
15683,ta på sig vantar,Jag är så lycklig över mina fingervantar som gör att jag kan vara ute i kylan och använda teckenspråk obehindrat.,ta-pa-sig-vantar-16302-fras-2.mp4
15683,ta på sig vantar,Varför ligger vantarna där? Varför tar du inte på dig dem?,ta-pa-sig-vantar-16302-fras-3.mp4
15684,hårtork,Jag behöver en ny hårfön för min är urkass.,hartork-16304-fras-1.mp4
15684,hårtork,Din hårfön är riktigt bra. Vad kostar den?,hartork-16304-fras-2.mp4
15685,torkskåp,Jag letade efter mina barns vantar. Det visade sig att de låg i torkskåpet.,torkskap-16305-fras-1.mp4
15685,torkskåp,Jag var på en affär igår och kollade på torktumlare och torkskåp. Vilket är bäst egentligen?,torkskap-16305-fras-2.mp4
15686,vindrutetorkare,På min bil kan jag reglera hastigheten på vindrutetorkarna.Torkarna kan gå snabbt eller långsamt. ,vindrutetorkare-16306-fras-1.mp4
15686,vindrutetorkare,Mina vindrutetorkare har gått sönder. Vet du var jag kan köpa såna?,vindrutetorkare-16306-fras-2.mp4
15687,välfärd,Politikerna pratar om välfärd hit och välfärd dit men hur blir det efter valet?,valfard-16307-fras-1.mp4
15687,välfärd,När någon tar upp välfärden vilka tankar får du då?,valfard-16307-fras-2.mp4
15687,välfärd,"Välfärd är när barn, arbetslösa och gamla värnas sin trygghet.",valfard-16307-fras-3.mp4
15688,kvotering,Tanken med kvotering är att t ex på en mansdominerad arbetsplats kvotera in kvinnor för att få mer jämvikt.,kvotering-16308-fras-1.mp4
15689,inbrott,Jag hade inbrott hemma hos mig igår.,inbrott-16310-fras-1.mp4
15689,inbrott,Jag känner två personer som skaffar sina pengar genom att begå inbrott på olika ställen.,inbrott-16310-fras-2.mp4
15689,inbrott,Har du drabbats av inbrott någon gång?,inbrott-16310-fras-3.mp4
15690,lägg av,Lägg av! Det räcker nu! Jag blir irriterad på dig.,lagg-av-16311-fras-1.mp4
15690,lägg av,Jag har sagt åt hen att lägga av men jag kommer ingen vart för hen lyssnar inte. Hur har du gjort för att lyckas?,lagg-av-16311-fras-2.mp4
15691,mingel,Anna älskar att festa för i minglet träffar hon nya människor.,mingel-16312-fras-1.mp4
15691,mingel,Tycker du om att mingla på en fest eller att se på en film?,mingel-16312-fras-2.mp4
15691,mingel,Kalle var jättenervös när han följde med sin flickvän för att träffa hennes släkt för första gången. Men det visade sig att de var riktigt trevliga.,mingel-16312-fras-3.mp4
15692,mingel,Jag är inbjuden till ett slott. Där kan man inte mingla hur som helst utan man måste föra sig ordentligt.,mingel-16314-fras-1.mp4
15693,snälla,Snälla! Kan vi inte äta på McDonald´s ikväll?,snalla-16315-fras-1.mp4
15694,ensambarn,Om du är uppvuxen som ensambarn är du inte rädd att flytta hemifrån tidigt.,ensambarn-16316-fras-1.mp4
15694,ensambarn,De flesta ensambarn får mycket saker och behöver inte ärva från storasyskon.,ensambarn-16316-fras-2.mp4
15694,ensambarn,Jag läste i tidningen att ensambarn är försiktiga med att inte förstöra saker eftersom de inte har någon att skylla på.,ensambarn-16316-fras-3.mp4
15695,brådska,Det är ingen brådska. Ta det lugnt!,bradska-16317-fras-1.mp4
15695,brådska,Om det är brådskande kan du få det ikväll om du vill.,bradska-16317-fras-2.mp4
15695,brådska,Är det brådskande? Måste du ha pengarna nu?,bradska-16317-fras-3.mp4
15696,färs,Jag velar mellan kycklingfärs eller köttfärs.,fars-16318-fras-1.mp4
15697,lägga kort,Vi spelade kort och jag satt med ett ess på handen. Det var en skön känsla när jag kunde lägga det och vinna omgången.,lagga-kort-16319-fras-1.mp4
15697,lägga kort,Stopp! Vad lade du för kort? Jag såg inte!,lagga-kort-16319-fras-2.mp4
15703,lämna,Jag har bestämt mig för att lämna henne för jag känner inte att relationen fungerar. ,lamna-16326-fras-1.mp4
15703,lämna,Varför lämnar du Örebro? Jag trodde att du trivdes bra där.,lamna-16326-fras-2.mp4
15704,uppfinnare,Du vet väl vem som uppfann mobilen!?,uppfinnare-16327-fras-1.mp4
15704,uppfinnare,I Sveriges historia fram till idag kan man hitta många uppfinnare.,uppfinnare-16327-fras-2.mp4
15710,graffiti,Graffitti kan vara vackert ibland.,graffiti-16333-fras-1.mp4
15710,graffiti,I huset som jag bor i finns det graffitti på en av ytterväggarna. ,graffiti-16333-fras-2.mp4
15711,graffiti,Graffiti kan vara vackert ibland. ,graffiti-16334-fras-1.mp4
15711,graffiti,På en av ytterväggarna till fastigheten där jag bor är det målat graffiti. ,graffiti-16334-fras-2.mp4
15751,tärna,Kan du tärna gurkan i små bitar?,tarna-16376-fras-1.mp4
15752,chili con carne,"Jag brukar köpa en burk med chili con carne, den smakar helt okey. ",chili-con-carne-16377-fras-1.mp4
15752,chili con carne,Kan du vara snäll och köpa två burkar med chili con carne? ,chili-con-carne-16377-fras-2.mp4
15758,tvättäkta,Min släkt består av bara svenskar sedan flera generationer tillbaka.,tvattakta-16383-fras-1.mp4
15758,tvättäkta,"Hen använder inte internationellt teckenspråk, utan enbart ASL.",tvattakta-16383-fras-2.mp4
15763,Nike,Jag har Nike gympaskor.,nike-16388-fras-1.mp4
15764,Adidas,Jag köper ofta sportbyxor och jag köper alltid Adidas.,adidas-16389-fras-1.mp4
15767,ska men inte än,"Jag och min sambo storstädade hela huset. Det var så skönt när det var gjort. Då sa min sambo att vi inte var färdiga riktigt än, vi hade disken kvar.",ska-men-inte-an-16392-fras-1.mp4
15767,ska men inte än,"Jag och min sambo hade storstädat överallt. inte riktigt överallt, tvättstugan hade vi kvar.",ska-men-inte-an-16392-fras-2.mp4
15771,redbull,Förut drack jag Red Bull varje dag men nu har jag slutat.,redbull-16397-fras-1.mp4
15771,redbull,Tycker du om Red Bull?,redbull-16397-fras-2.mp4
15774,skiva,Jag skivar bröd till frukost.,skiva-16400-fras-1.mp4
15782,händer inget,Jag skrev till hotellet för jag vill ha ett kvitto. Nu har det gått en tid och ingenting har hänt så jag har skrivit till dem igen.,hander-inget-16408-fras-1.mp4
15782,händer inget,"Filmen var väldigt populär och omtalad förut, men nu verkar intresset för filmen minskat. ",hander-inget-16408-fras-2.mp4
15782,händer inget,"Dövrörelsen verkar ligga lågt nu, vet du något om hur läget är där?",hander-inget-16408-fras-3.mp4
15786,kroppskakor,Har man vuxit upp på Gotland har man ätit många kroppkakor.,kroppskakor-16413-fras-1.mp4
15786,kroppskakor,Vilken mat tycker du smakar riktigt gott?,kroppskakor-16413-fras-2.mp4
15787,kapten,I somras såg jag ett stort fartyg som gjorde intryck på mig. Båtens kapten var bara 25 år gammal.,kapten-16414-fras-1.mp4
15788,blöt,Min katt föredrar blötmat och det brukar den få av mig.,blot-16415-fras-1.mp4
15788,blöt,När tvätten gått klart hängde jag upp mina kläder på tork. Men när jag kom hem från lektionen var de fortfarande blöta.,blot-16415-fras-2.mp4
15788,blöt,När jag vandrade i fjällen trampade jag ner mig i sankmark. Usch! Jag blev blöt men det var bara att bita ihop och fortsätta.,blot-16415-fras-3.mp4
15789,onödig,Jag tjatade på pappa många gånger för jag ville åka iväg och plocka. Ta det lugnt! svarade han varje gång. Men när vi äntligen kom oss iväg var allt avplockat. Det var ju onödigt konstaterade pappa då.,onodig-16416-fras-1.mp4
15804,kvadratmeter,Jag flyttade nyligen till en ny lägenhet på 36 kvadratmeter.,kvadratmeter-16431-fras-1.mp4
15804,kvadratmeter,Jag bor i en liten lägenhet på 26 kvadratmeter så det är lättstädadat.,kvadratmeter-16431-fras-2.mp4
15826,ströa,Du kan strö på lite strössel på din glass om du vill.,stroa-16453-fras-1.mp4
15827,panera,Torsken ska paneras i ägg och sedan i ströbröd innan den steks.,panera-16454-fras-1.mp4
15828,svalna,Vi väntar tills äppelpajen har svalnat innan vi äter.,svalna-16455-fras-1.mp4
15828,svalna,Efter att potatisen har kokat klart låter man den vila en stund och svalna innan man äter. ,svalna-16455-fras-2.mp4
15828,svalna,När du tar ut bakverket från ugnen är det bäst att låta bakverket vila en stund och svalna.,svalna-16455-fras-3.mp4
15830,hacka,"Jag hackar lök i små, små bitar.",hacka-16457-fras-1.mp4
15834,pressa,Min man gillar vitlök väldigt mycket och ser alltid till att pressa vitlök i maten.,pressa-16461-fras-1.mp4
15840,västkusten,Stämmer det att du har ett hus på västkusten?,vastkusten-16467-fras-1.mp4
15841,öst,Idag är det en bra dag för segling för det blåser från öster.,ost-16468-fras-1.mp4
15842,kubb,Varje år arrangeras Kubb-VM på Gotland.,kubb-16469-fras-1.mp4
15842,kubb,Känner du någon som är expert på kubbreglerna?,kubb-16469-fras-2.mp4
15879,upprörd,Säg inte så! Det gör mig upprörd! ,upprord-16508-fras-1.mp4
15879,upprörd,Varför fjärtade du i väntrummet? Många blev upprörda av det! ,upprord-16508-fras-2.mp4
15880,upprörd,Säg inte så! Det gör mig upprörd! ,upprord-16509-fras-1.mp4
15880,upprörd,Varför fjärtade du i väntrummet? Många blev upprörda av det!,upprord-16509-fras-2.mp4
15881,segla,Jag har aldrig provat på att segla men jag skulle gärna vilja göra det någon gång. ,segla-16510-fras-1.mp4
15881,segla,Min dröm är att segla jorden runt. ,segla-16510-fras-2.mp4
15884,det var en gång,"Sagoböcker startar oftast med meningen ""Det var en gång"".",det-var-en-gang-05340-fras-1.mp4
15884,det var en gång,"Jag brukar berätta sagor för mina barn och jag startar med  ""Det var en gång..."" men då brukar barnen redan ha somnat. ",det-var-en-gang-05340-fras-2.mp4
15920,texttelefon,Jag har texttelefon.,texttelefon-16551-fras-1.mp4
15921,leta efter (länge),Jag har letat efter den röda blusen överallt men jag hittar den inte.,leta-efter-lange-16552-fras-1.mp4
15935,femte,Översynskonferensen som hålls inom kort är den femte i ordningen.,femte-16568-fras-1.mp4
15935,femte,I England har man gjort beräkningar på befolkningsökningen.Resultatet visar att folkmängden ökat med en miljon efter vart femte år.,femte-16568-fras-2.mp4
15935,femte,I Syrien har kriget pågått i många år. Man är nu inne på femte året och många människor har blivit drabbade.,femte-16568-fras-3.mp4
15951,måla läpparna,När jag målar läpparna vill mina barn också göra det.,mala-lapparna-16584-fras-1.mp4
15998,kopp,Det räcker om du tillför en kopp med mjöl.,kopp-16638-fras-1.mp4
16001,Facebook,Idag använder nästan alla Facebook. ,facebook-16641-fras-1.mp4
16001,Facebook,"En del personer är aktiva i Facebook, en del personer är det inte. ",facebook-16641-fras-2.mp4
16008,mellan,Jag har ingen aning om vad som händer. Det är faktiskt en sak mellan dem.,mellan-16649-fras-1.mp4
16008,mellan,Vill du sitta mellan mormor och morfar?,mellan-16649-fras-2.mp4
16009,va,"Va, är det sant! att man tidigare kunde få sitt körkort utan att göra ett teoriprov.",va-16650-fras-1.mp4
16009,va,"Va, vad sa du?",va-16650-fras-2.mp4
16010,struntar i,Jag har förklarat för min son men han struntar i det. ,struntar-i-16651-fras-1.mp4
16010,struntar i,Min tränare skäller alltid men jag ignorerar det för jag vet att det inte är illa ment.,struntar-i-16651-fras-2.mp4
16011,timmar,Du har jobbat idag. Hur många timmar blev det totalt?,timmar-16652-fras-1.mp4
16011,timmar,Jag är verkligen hungrig men det är bara två timmar kvar till lunch.,timmar-16652-fras-2.mp4
16014,nitton,Min son är 19 år gammal.,nitton-06959-fras-1.mp4
16015,nitton,Kaffebrödet kostar bara nitton kronor.,nitton-16656-fras-1.mp4
16015,nitton,"Hur gammal är din son? Jaha, 19 år!",nitton-16656-fras-2.mp4
16016,nitton,När min pappa spelade fotboll hade han nummer nitton på ryggen.,nitton-16657-fras-1.mp4
16017,föreställa sig,Kan du föreställa dig att vi ligger på stranden och dricker varsin öl i solen?,forestalla-sig-16658-fras-1.mp4
16017,föreställa sig,Jag var på museum igår men det var inte alls som jag hade föreställt mig.,forestalla-sig-16658-fras-2.mp4
16017,föreställa sig,Jag var till Spanien ifjol och hade sett framför mig värme och sol men när jag kom dit så regnade det. ,forestalla-sig-16658-fras-3.mp4
16018,klassresa,Skolan bekostar vår klassresa till USA.,klassresa-16659-fras-1.mp4
16018,klassresa,En klass säljer godis för att få in pengar till en klassresa.,klassresa-16659-fras-2.mp4
16019,bäver,När jag kom fram till sjön fick jag syn på en simmande bäver.,baver-09165-fras-1.mp4
16020,lista,Mormor ville att jag skulle handla mat åt henne. Hon gav mig en inköpslista och den var lång.,lista-09142-fras-1.mp4
16020,lista,Mina barns önskelistor inför julen är väldigt långa.,lista-09142-fras-2.mp4
16022,receptfri,Det finns Ipren på mataffären De är receptfria.,receptfri-08976-fras-1.mp4
16022,receptfri,En del mediciner är receptfria.,receptfri-08976-fras-2.mp4
16022,receptfri,Min astmamedicin är inte receptfri. Man måste få ett recept utskrivet av en läkare.,receptfri-08976-fras-3.mp4
16023,receptfri,Hostmedicin är receptfritt nu. Det är bara att gå in och köpa den.,receptfri-08786-fras-1.mp4
16023,receptfri,En del mediciner är receptfria.,receptfri-08786-fras-2.mp4
16024,skriva (med tangentbord),Idag måste jag vara hemma för jag ska skriva en artikel.,skriva-med-tangentbord-08738-fras-1.mp4
16024,skriva (med tangentbord),Under en längre tid har jag skrivit så intensivt på mitt gymnasiearbete och idag skickade jag in den sista uppgiften. Så skönt!  ,skriva-med-tangentbord-08738-fras-2.mp4
16024,skriva (med tangentbord),"Igår skrev jag på min uppsats hela dagen, och jag är fortfarande inte klar med den. ",skriva-med-tangentbord-08738-fras-3.mp4
16025,verkstad,Bilen går inte att köra för jag har fått punka. Jag måste iväg på en verkstad och fixa ett nytt däck.,verkstad-08700-fras-1.mp4
16025,verkstad,Olle måste lämna in sin bil på en verkstad för den har gått sönder.,verkstad-08700-fras-2.mp4
16027,musik,Musik är inget jag frågar efter. Jag har inget intresse av det.,musik-08421-fras-1.mp4
16027,musik,Musiken spelas väldigt högt. Kan du känna det i kroppen?,musik-08421-fras-2.mp4
16028,brukar inte,Jag brukar inte ta den röda cykeln. Jag brukar bara ta den blå.,brukar-inte-08157-fras-1.mp4
16028,brukar inte,Jag brukar inte ha kanel i risgrynsgröt.,brukar-inte-08157-fras-2.mp4
16442,per,Cyklarna kostar 500 kr per styck. Alltså blir det totalt 1 500 kr för tre stycken cyklar.,per-07849-fras-1.mp4
16442,per,Det kostar 20 kr per person. Jag betalar 100 kr för oss fem. Är det okej?,per-07849-fras-2.mp4
16442,per,Ni får tre pennor per person.,per-07849-fras-3.mp4
16443,karusell,"Gröna Lund ska få en ny karusell. Åh, vad jag längtar efter det!",karusell-07731-fras-1.mp4
16443,karusell,Många barn föredrar karuseller.,karusell-07731-fras-2.mp4
16444,fickpengar,Du har haft 50 kr i fickpengar. Nu höjer vi till 100 kr. Är det okej?,fickpengar-07565-fras-1.mp4
16444,fickpengar,Imorgon när jag reser till USA måste jag se till att ha fickpengar med mig och att jag har växlat så allt är i sin ordning när jag sticker iväg.,fickpengar-07565-fras-2.mp4
16444,fickpengar,Jag vill ha fickpengar när jag åker till USA. Förut fick jag femtio dollar men nu vill jag ha hundra.,fickpengar-07565-fras-3.mp4
16444,fickpengar,Hur mycket brukar dina barn få i fickpengar?,fickpengar-07565-fras-4.mp4
16445,lägga sig,Jag går alltid och lägger mig halv elva även på lördagar och söndagar.,lagga-sig-07559-fras-1.mp4
16445,lägga sig,Mina barn ska lägga sig snart för klockan är mycket.,lagga-sig-07559-fras-2.mp4
16446,Mallorca,Nästa vecka ska min familj resa till Mallorca.,mallorca-07342-fras-1.mp4
16446,Mallorca,I sommar ska jag och min man åka till Mallorca.,mallorca-07342-fras-2.mp4
16447,ta tiden,På löpartävlingen är det en domare som tar tiden.,ta-tiden-07307-fras-1.mp4
16450,läkare,För att bli läkare måste man studera länge.,lakare-06723-fras-1.mp4
16450,läkare,Läkaren är riktigt orolig över biverkningen.,lakare-06723-fras-2.mp4
16450,läkare,"Nä, min fru är läkare.",lakare-06723-fras-3.mp4
16452,äppelmos,"Jag tog tag i trädstammen och skakade till rejält så att äpplena föll till marken, sen samlade jag ihop dem och gick hem och lagade äppelmos.",appelmos-10347-fras-1.mp4
16452,äppelmos,Jag brukar ha äppelmos till gröten. Det är smaskens!,appelmos-10347-fras-2.mp4
16453,vågar inte,Det ser ut att vara väldigt mycket folk som har samlats där borta. Jag vågar inte gå dit.,vagar-inte-06736-fras-1.mp4
16456,toalettpapper,De finns gott om toalettpapper i sommarstugan. Det behöver vi inte köpa mer av.,toalettpapper-07193-fras-1.mp4
16456,toalettpapper,"Åh, kan du skicka in toapapper till mig?",toalettpapper-07193-fras-2.mp4
16457,kökspapper,Jag brukar tills vi närmar oss sommaren innan jag köper ett lass med hushållspapper till sommarstugan.,kokspapper-07185-fras-1.mp4
16457,kökspapper,Kan jag få hushållspapperet!,kokspapper-07185-fras-2.mp4
16458,toalettpapper,Det finns toapapper på dasset som ligger bakom hörnet.,toalettpapper-07184-fras-1.mp4
16458,toalettpapper,Kan du skicka in mer toalettpapper till mig?,toalettpapper-07184-fras-2.mp4
