id,word,description
08257,ligga,"N-handen, framåtriktad och uppåtvänd, förs ned till kontakt ovanpå flata handen, högerriktad och uppåtvänd"
19505,tolkstrategi,"Flata handen, framåtriktad och nedåtvänd, kontakt ovanpå flata handen, högerriktad och uppåtvänd, vrids uppåt, kontakt //
V-handen, vänsterriktad och nedåtvänd, kontakt bredvid flata handen, framåtriktad och högervänd, vrids inåt, kontakt"
05816,hälsotillstånd,"Sprethänder, riktade mot varandra och inåtvända, förs nedåt med bibehållen kontakt med bröstet //
Bokstaveras: T-I-L-L-S-T-Å-N-D"
11761,god dag,"Flata handen, vänsterriktad och inåtvänd, förs inåt till kontakt med bröstet //
Flata händer, framåtriktade och uppåtvända, förs kort nedåt"
12622,maximum-likelihood-metoden,"Flata handen, framåtriktad och nedåtvänd, förs uppåt till kontakt med flata handen, högerriktad och nedåtvänd //
Bokstaveras: L-I-K-E-L-I-H-O-O-D //
V-handen, vänsterriktad och nedåtvänd, kontakt med flata handen, framåtriktad och högervänd, vrids sedan inåt, kontakt"
06242,Gällivare,"Pekfingret, uppåtriktat och framåtvänt, kontakt bredvid hakan, slås sedan framåt"
15427,kollektivavtal,"Tumhänder, riktade mot varandra och inåtvända, förs i vänstergående cirklar med bibehållen kontakt med varandra //
Pekfingret, uppåtriktat och inåtvänt, kontakt med munnen //
Flata handen, framåtriktad och vänstervänd, förs uppåt med medial kontakt bredvid flata handen, högerriktad och inåtvänd"
05622,förkläde,"Måtthänder, riktade mot varandra och inåtvända, förs inåt och från varandra från magen samtidigt som de förändras till hållhänder, förs slutligen från varandra"
14010,division 1,"Knutna handen, uppåtriktad och framåtvänd, förs kort nedåt samtidigt som den förändras till pekfingret"
00084,toppenbra,"Flata handen, uppåtriktad och inåtvänd, kontakt med munnen, förs sedan kort framåt, upprepas"
19373,Gustav II Adolf,"Tumvinkelhanden, framåtriktad och uppåtvänd, förs kort framåt samtidigt som den slås uppåt och förändras till A-hand framför hakan"
14533,Sökö,"Knutna handen, vänsterriktad och inåtvänd, förs åt höger med bibehållen kontakt framför flata handen, högerriktad och nedåtvänd, slås framåt och förs inåt fortfarande med bibehållen kontakt"
20380,sexton,"Sprethanden, framåtriktad och nedåtvänd, förs ned till kontakt ovanpå flata handen, högerriktad och uppåtvänd, förs slutligen upp samtidigt som den förändras till tumhand"
19352,kokt,"Pekfingrar, uppåtriktade och inåtvända, förs upp och ner växelvis"
02785,arbetsliv,"Flata händer, riktade mot varandra och inåtvända, förs fram och tillbaka växelvis med medial fingertoppskontakt med varandra //
Sprethänder, uppåtriktade och vända mot varandra, förs uppåt samtidigt som de vrids fram och in"
16314,mingel,"Tupphanden, framåtriktad och uppåtvänd, förs i vänstergående cirklar"
07218,hinder,"V-handen, vänsterriktad och nedåtvänd, förs kort framåt över högerriktade och inåtvända pekfingret i en uppåtgående båge samtidigt som den vrids uppåt"
07225,osäker,"Sprethänder, framåtriktade och nedåtvända, förs upp och ner växelvis"
13232,bula,"Pekfingret, uppåtriktat och vänstervänt, kontakt bredvid pannan, förs kort åt vänster samtidigt som det vrids åt höger, kontakt"
07489,hur mycket,"Stora nyphanden, uppåtriktad och vänstervänd, slås framåt, upprepas //
Pekfingret, vänsterriktat och nedåtvänt, förs inåt till kontakt med vänstra sidan av bröstet"
12295,analys,"V-händer, riktade mot varandra och nedåtvända, förs nedåt samtidigt som fingrarna böjs ett par gånger"
12369,fiber,Bokstaveras: F-I-B-E-R
17791,resväska,"Dubbelkroken, uppåtriktad och inåtvänd, kontakt ovanpå flata handen, högerriktad och uppåtvänd, förs framåt i en uppåtgående båge samtidigt som den slås framåt //
Knutna handen, nedåtriktad och vänstervänd, förs kort nedåt, upprepas"
02732,andlig,"Sprethanden, vänsterriktad och inåtvänd, kontakt med näsan, förs framåt och uppåt samtidigt som den förändras till A-hand"
03359,disciplin,"Nyphanden, vänsterriktad och inåtvänd, förs nedåt med bibehållen kontakt med vänstra överarmen"
05281,skärgård,"Vinkelhanden, vänsterriktad och inåtvänd, förs uppåt med bibehållen kontakt med kinden //
Flata handen, framåtriktad och nedåtvänd, förs i vänstergående cirkel"
17302,Afrika,"Sprethanden, uppåtriktad och framåtvänd, förs nedåt samtidigt som den slås åt höger och förändras till A-hand"
00123,vem,"Flata handen, uppåtriktad och inåtvänd, kontakt med hakan, förändras till vinkelhand, upprepas"
10751,beväpnad,"Flata handen, vänsterriktad och nedåtvänd, upprepade kontakter med vänstra sidan av bröstet //
Pekfingret, framåtriktat och vänstervänt, böjs ett par gånger bakom S-handen, högerriktad och uppåtvänd"
24411,simtävling,"Flata händer, framåtriktade och nedåtvända, förs i cirklar från varandra //
Tumhänder, framåtriktade och vända mot varandra, förs fram och tillbaka växelvis ett par gånger"
20379,elva,"Sprethanden, framåtriktad och nedåtvänd, förs ned till kontakt ovanpå flata handen, högerriktad och uppåtvänd, förs slutligen upp samtidigt som den förändras till pekfingret"
16528,topp,"Raka måtthanden, framåtriktad och vänstervänd, sluts kring pekfingret, uppåtriktat och inåtvänt, förs uppåt samtidigt som den förändras till nyphand"
05528,tönt,"L-handen, vänsterriktad och inåtvänd, slås nedåt, slås uppåt"
18829,enhörning,"S-handen, uppåtriktad och vänstervänd, kontakt med pannan, förs framåt och kort uppåt samtidigt som den förändras till knuten hand"
07918,god man,"Vinkelhanden, vänsterriktad och inåtvänd, förs nedåt med bibehållen kontakt med kinden //
Tumvinkelhanden, uppåtriktad och vänstervänd, kontakt med pannan, förs sedan framåt samtidigt som den förändras till A-hand"
15209,putta,"Flata händer, uppåtriktade och framåtvända, förs kort framåt, förs kort inåt (studsar)"
18752,gassa,"Pekfingret, inåtriktat och högervänt, förs kort inåt mot pannan ett par gånger"
11650,teckenspråkspoesi,"Sprethanden, uppåtriktad och framåtvänd, förs först nedåt med medial kontakt bakom sprethanden, högerriktad och inåtvänd, vrids sedan inåt och slås åt vänster, förs slutligen åt höger med bibehållen kontakt //
O-handen, vänsterriktad och uppåtvänd, förs framåt i en uppåtgående båge från bröstet samtidigt som den förändras till sprethand"
08921,pannbiff,"Flata handen, uppåtriktad och inåtvänd, kontakt med pannan //
Bokstaveras: B-I-F-F"
14417,liten volt,"Pekfingret, uppåtriktat och vänstervänt, förs nedåt med bibehållen kontakt med hakan, upprepas //
Pekfingret, uppåtriktat och inåtvänt, förs i vänstergående cirklar"
14959,aktieägare,"Måtthänder, framåtriktade och vända mot varandra, kontakt med varandra, förs kort från varandra //
Tumhanden, vänsterriktad och inåtvänd, upprepade kontakter med bröstet"
11008,kubb,Bokstaveras: K-U-B-B
16283,redbull,"Tupphanden, uppåtriktad och framåtvänd, kontakt bredvid pannan, pek och långfingret vinkar ett par gånger"
16356,skolstart,"Flata händer, uppåtriktade och inåtvända, upprepade kontakter med varandra //
Hållhanden, framåtriktad och nedåtvänd, förs nedåt med medial kontakt bakom flata handen, högerriktad och inåtvänd, samtidigt som den slås nedåt"
12867,tarm,"Måtthanden, nedåtriktad och inåtvänd, förs åt höger med bibehållen kontakt med magen samtidigt som den slås upp och ner, den vänstra måtthanden, nedåtriktad och inåtvänd, har bibehållen kontakt med magen"
00580,bygga,"Flata händer, riktade mot varandra och nedåtvända, den ena ovanför den andra, kontakt med varandra, byter plats med varandra ett par gånger"
03982,kontor,"N-handen, framåtriktad och nedåtvänd, förs åt höger med bibehållen kontakt ovanpå flata handen, högerriktad och uppåtvänd, upprepas"
03378,penna,"Nyphanden, uppåtriktad och framåtvänd, förs åt höger med upprepade korta upp och ned rörelser"
18430,liberalism,Bokstaveras: L-I-B-E-R-A-L-I-S-M
16484,församlingstjänare,"S-händer, framåtriktade och vända mot varandra, förs mot varandra, kontakt, upprepas //
Flata handen, vänsterriktad och inåtvänd, förs nedåt ett par gånger med bibehållen kontakt med överarmen"
10942,lillslam,"Pekfingret, uppåtriktat och vänstervänt, förs nedåt under kontakt med munnen //
Bokstaveras: S-L-A-M
"
19323,knivhugga,"Pekfingret, framåtriktat och vänstervänt, förs fram och in med bibehållen kontakt ovanpå pekfingret, högerriktat och inåtvänt //
Knutna handen, uppåtriktad och vänstervänd, förs kort framåt"
12783,talföljd,"Klohänder, uppåtriktade och vända mot varandra, förs upp och ner växelvis ett par gånger //
Pekfingret, vänsterriktat och inåtvänt, kontakt med pekfingret, högerriktat och inåtvänt, förs sedan åt höger med små framåtgående cirklar"
19446,tv-kanal,"Bokstaveras: T-V //
Måtthanden, högerriktad och nedåtvänd, kontakt framför måtthanden, vänsterriktad och nedåtvänd, förs framåt"
13935,gymnastik,"Flata händer, riktade mot varandra och nedåtvända, kontakt med axlarna, förs först uppåt, sedan nedåt till kontakt, förs slutligen från varandra"
04527,hår,"Stora nyphanden, uppåtriktad och vänstervänd,kontakt bredvid hjässan"
11493,nivå,"Vinkelhänder, uppåtriktade och framåtvända, kontakt med varandra, förs från varandra"
08240,Mexico,"Klohänder, uppåtriktade och inåtvända, kontakt med respektive axel (armarna är i kors), förs sedan nedåt samtidigt som de slås förs från varandra och nedåt till kontakt med respektive sida av magen"
16394,komplikation,"Tumhanden, uppåtriktad och framåtvänd, förs åt höger framför pannan samtidigt som den vrids åt vänster, upprepas"
13946,pingisboll,"L-handen, vänsterriktad och inåtvänd, förs framåt med medial kontakt ovanpå flata handen, framåtriktad och uppåtvänd, upprepas //
Vinkelhänder, framåtriktade och nedåtvända, kontakt med varandra, förs sedan nedåt från varandra i utåtgående båge samtidigt som de vrids uppåt, kontakt med varandra"
18901,Närke,Bokstaveras: N-Ä-R-K-E
03566,spekulera,"Krokfingrar, riktade mot varandra och inåtvända, förs upp och ner växelvis"
04802,överskyla,"Sprethänder, uppåtriktade och framåtvända, förs nedåt med upprepade mot och från varandra rörelser"
20440,Nintendo Switch,"A-händer, framåtriktade och vända mot varandra, förs uppåt resp nedåt"
15500,till,"Krokfingret, uppåtriktat och framåtvänt, förs framåt i uppåtgående båge samtidigt som det slås framåt"
19645,lyckost,"Pekfingrar, uppåtriktade och inåtvända, förs i inåtgående cirklar mot varandra //
Bokstaveras: O-S-T"
05617,kväll,"S-handen, uppåtriktad och vänstervänd, förs nedåt framför ansiktet"
11651,teckentranskription,"Nyphanden, framåtriktad och nedåtvänd, förs åt höger med upprepade kontakter ovanpå flata handen, högerriktad och uppåtvänd"
01432,sen,"S-handen, uppåtriktad och vänstervänd, slås framåt med bibehållen kontakt bredvid flata handen, uppåtriktad och högervänd"
00203,student,"Vinkelhanden, vänsterriktad och inåtvänd, kontakt med högra sidan av bröstet, förs nedåt samtidigt som den vrids nedåt //
Flata handen, vänsterriktad och nedåtvänd, förs i vänstergående cirklar ovanför hjässan"
12448,epsilon,"W-handen, uppåtriktad och framåtvänd, vrids inåt samtidigt som den slås åt vänster"
04793,avstängd,"Flata handen, vänsterriktad och nedåtvänd, förs inåt samtidigt som den vrids inåt till kontakt framför flata handen, högerriktad och inåtvänd"
01721,regna,"Klohänder, framåtriktade och nedåtvända, förs kort nedåt, upprepas"
16726,Lovisa,"L-handen, uppåtriktad och framåtvänd, förs i framåtgående cirklar bredvid flyghanden, uppåtriktad och inåtvänd"
11257,astronaut,"Pekfingret, uppåtriktat och inåtvänt, kontakt bakom flata handen, högerriktad och nedåtvänd, förs uppåt"
10679,undermedveten,"Flata handen, framåtriktad och nedåtvänd, förs framåt med bibehållen kontakt under flata handen, högerriktad och nedåtvänd, samtidigt som den slås uppåt //
Flata handen, uppåtriktad och inåtvänd, upprepade kontakter bredvid pannan"
00747,borta,"Flata tumhanden, uppåtriktad och vänstervänd, kontakt med näsan //
Flata tumhänder, framåtriktade och vända mot varandra, kontakt med varandra, förs sedan från varandra samtidigt som de förändras till A-händer"
18578,de åtta,"Tupphanden, högerriktad och uppåtvänd, förs i vänstergående cirklar"
13345,hjärtförstoring,"Stora långfingret, vänsterriktat och inåtvänt, upprepade kontakter med vänstra sidan av bröstet //
O-händer, uppåtriktade och vända mot varandra, korskontakt bakom varandra, förs sedan från varandra samtidigt som de förändras till sprethänder"
19769,arbetare,"Flata händer, riktade mot varandra och inåtvända, förs fram och tillbaka växelvis med medial fingertoppskontakt med varandra //
Måtthanden, högerriktad och framåtvänd, förs nedåt"
17113,herrgård,"Flata handen, vänsterriktad och uppåtvänd, förs uppåt ett par gånget med medial kontakt med högra sidan av bröstet //
Flata handen, framåtriktad och nedåtvänd, förs i vänstergående cirkel"
05759,blottare,"Knutna händer, riktade mot varandra och inåtvända, kontakt med bröstet, förs sedan framåt och från varandra samtidigt som de slås framåt"
14939,våt,"Pekfingret, uppåtriktat och vänstervänt, vrids inåt med bibehållen kontakt med hakan"
01886,sortera,"O-händer, framåtriktade och nedåtvända, kontakt med varandra, förs framåt och från varandra växelvis samtidigt som de förändras till sprethänder, upprepas"
15623,allmakt,"Sprethanden, framåtriktad och nedåtvänd, förs åt höger samtidigt som den förändras till knuten handen //
Knutna handen, vänsterriktad och inåtvänd, kontakt med bröstet, förs åt höger, kontakt"
19589,tågbiljetter,"Dubbelkroken, framåtriktad och uppåtvänd, förs framåt och in med bibehållen kontakt ovanpå flata handen, framåtriktad och uppåtvänd //
Dubbelkroken, vänsterriktad och inåtvänd, förs åt vänster och hakas bredvid flata handen, framåtriktad och uppåtvänd, upprepas"
04874,uppfattning,"Flata tumhänder, uppåtriktade och framåtvända, förs inåt i huvudhöjd, samtidigt som de förändras till A-händer"
06514,Södertälje,"Flata handen, inåtriktad och nedåtvänd, upprepade kontakter bredvid halsen"
16277,gå sönder,"Klohanden, framåtriktad och nedåtvänd, förs framåt och nedåt med medial kontakt bredvid flata handen, framåtriktad och högervänd, samtidigt som den först spelar och slutligen förändras till knuten hand"
14598,kvällstidning,"S-handen, uppåtriktad och vänstervänd, kontakt först med pannan och sedan med hakan //
Flata handen, vänsterriktad och nedåtvänd, förs åt vänster ett par gånger med medial kontakt ovanpå flata handen, högerriktad och uppåtvänd"
18552,Ladugårdsängen,"L-händer, uppåtriktade och framåtvända, upprepade kontakter bredvid respektive sida av pannan //
Flata handen, framåtriktad och nedåtvänd, förs i vänstergående cirkel"
20220,träningsläger,"Tumhanden, framåtriktad och nedåtvänd, förs åt vänster med medial kontakt ovanpå knutna handen, högerriktad och nedåtvänd, upprepas //
Flata händer, framåtriktade och nedåtvända, vinkelkontakt, förs nedåt och från varandra"
08959,dövhet,"Flata handen, uppåtriktad och vänstervänd, förs åt vänster till kontakt med örat //
Bokstaveras: H-E-T"
06448,Piteå,"Stora nyphanden, vänsterriktad och inåtvänd, förs i nedåtgående cirkel ett par gånger"
17503,terrordåd,"L-handen, framåtriktad och vänstervänd bakom S-handen, högerriktad och uppåtvänd, förs åt höger med upprepade korta framåtrörelser //
Bokstaveras: D-Å-D"
09042,tills,"Flata handen, vänsterriktad och inåtvänd, förs åt vänster till kontakt bredvid flata handen, framåtriktad och högervänd"
10776,bildspel,"Flata handen, uppåtriktad och inåtvänd, kontakt med näsan//
Flata handen, framåtriktad och nedåtvänd förs nedåt till kontakt ovanpå flata handen, högerriktad och uppåtvänd //
O-händer, framåtriktade och uppåtvända, kontakt med varandra, förs uppåt och från varandra samtidigt som de förändras till sprethänder"
17420,tungpiercing,"Måtthanden, uppåtriktad och inåtvänd, förändras till nyphanden framför munnen"
04222,hoppa,"Dubbelkroken, framåtriktad och nedåtvänd, kontakt ovanpå flata handen, högerriktad och uppåtvänd, förs uppåt och sedan nedåt till kontakt"
14253,hörnslag,"Flata händer, framåtriktade och vända mot varandra, upprepade vinkelkontakter //
Knutna handen, framåtriktad och nedåtvänd, förs åt vänster samtidigt som den vrids åt vänster"
05322,borta,"Flata tumhänder, framåtriktade och vända mot varandra, kontakt med varandra, förs sedan från varandra samtidigt som de förändras till A-händer"
06275,Herrljunga,"Flata handen, vänsterriktad och inåtvänd, förs nedåt med kontakt med bröstet //
O-handen, vänsterriktad och nedåtvänd, förs kort nedåt samtidigt som den förändras till flata handen"
11657,test,"Dubbelkroken, framåtriktad och vänstervänd, förs nedåt till kontakt ovanpå dubbelkroken, framåtriktad och högervänd"
19525,IT-tekniker,"Bokstaveras: I-T //
V-handen, vänsterriktad och nedåtvänd, kontakt bredvid flata handen, framåtriktad och högervänd, vrids inåt, kontakt"
19503,yrkesetik,"Tumhanden, framåtriktad och vänstervänd, förs nedåt med medial kontakt med flata handen, framåtriktad och högervänd, upprepas //
Bokstaveras: E-T-I-K"
12461,f av x,Bokstaveras: F-X
02094,inspärrad,"Knutna handen, framåtriktad och nedåtvänd, förs framåt under flata handen, högerriktad och nedåtvänd"
09806,representationsrätt,"Tumhanden, uppåtriktad och vänstervänd, förs framåt med medial kontakt bredvid tumhanden, framåtriktad och högervänd, upprepas //
Flata handen, framåtriktad och vänstervänd, förs ned till kontakt ovanpå flata handen, högerriktad och uppåtvänd"
16328,inte så farligt,"L-handen, vänsterriktad och inåtvänd, upprepade kontakter med hakan //
Flata handen, framåtriktad och uppåtvänd, hålles stilla"
10247,vad,"B. H. ins. upp, öppna, upphållna framför kroppen."
10601,bekräfta,"N-handen, framåtriktad och nedåtvänd, upprepade kontakter ovanpå flata handen, högerriktad och uppåtvänd"
12026,revbensspjäll,"Sprethänder, riktade mot varandra och inåtvända, kontakt med bröstet, förs sedan från varandra samtidigt som fingrarna böjs, upprepas"
12640,linjal,"Måtthänder, framåtriktade och nedåtvända, kontakt med varandra, förs från varandra"
20550,sportklubb,"Tumhänder, framåtriktade och vända mot varandra, slås upp och ned växelvis //
Måtthänder, framåtriktade och vända mot varandra, förs mot varandra, kontakt"
15868,Yemen,"Flyghanden, vänsterriktad och inåtvänd, förs kort nedåt framför magen"
12293,approximation,"Hållhanden, framåtriktad och nedåtvänd, förs fram och in med bibehållen kontakt ovanpå flata handen, framåtriktad och uppåtvänd"
08310,ledighet,"Pekfingrar, uppåtriktade och vända mot varandra, upprepade kontakter med bröstet"
04667,gummistövlar,"Hållhanden, framåtriktad och nedåtvänd, förs åt vänster och höger med bibehållen kontakt ovanpå flata handen, högerriktad och uppåtvänd //
Flata handen, framåtriktad och vänstervänd, förs inåt med medial kontakt ovanpå flata handen, högerriktad och inåtvänd, upprepas"
10108,nationalpark,"Flata handen, framåtriktad och uppåtvänd, förs åt vänster ett par gånger med medial kontakt ovanpå flata handen, högerriktad och uppåtvänd //
Flata handen, framåtriktad och nedåtvänd, förs i vänstergående cirkel"
08967,Skolverket,"Flata händer, uppåtriktade och inåtvända, upprepade kontakter med varandra //
N-handen, framåtriktad och nedåtvänd, förs åt höger med bibehållen kontakt ovanpå flata handen, högerriktad och uppåtvänd, upprepas"
00854,förvånad,"Sprethänder, nedåtriktade och inåtvända, förs nedåt med medial kontakt med bröstet"
05864,livmoder,"Sprethänder, uppåtriktade och vända mot varandra förs uppåt samtidigt som de vrids fram och in ett par gånger //
Flata handen, vänsterriktad och inåtvänd, kontakt med övre delen av bröstet //
Flata handen, vänsterriktad och framåtvänd, kontakt med hakan"
15372,bostadsförmedling,"Flata handen, uppåtriktad och vänstervänd, upprepade kontakter med kinden //
Flata händer, framåtriktade och uppåtvända, förs åt höger, upprepas"
18991,mejsel,"Hållhanden, uppåtriktad och vänstervänd, slås framåt ovanför knutna handen, framåtriktad och högervänd, upprepas"
17872,frukost,"Pekfingret, uppåtriktat och vänstervänt, vrids inåt ett par gånger med bibehållen kontakt med hakan"
18021,Trångsund,"Knutna händer, framåtriktade och vända mot varandra, upprepade kontakter bredvid varandra //
Bokstaveras: S-U-N-D"
06162,Bollnäs,"Pekfingret, uppåtriktat och vänstervänt, kontakt med högra sidan av näsan, förs sedan åt vänster samtidigt som den vrids åt höger, kontakt med vänstra sidan av näsan"
19462,i våras,"Tumhanden, vänsterriktad och inåtvänd, kontakt med vänstra sidan av hakan, förs åt höger till kontakt med högra sidan av hakan //
S-handen, uppåtriktad och framåtvänd, förs kort inåt framför axeln"
13869,backhoppning,"Flata handen, framåtriktad och nedåtvänd, förs framåt med medial kontakt ovanpå flata handen, framåtriktad och uppåtvänd, förs slutligen nedåt"
07114,rättfärdig,"Flata handen, framåtriktad och nedåtvänd, förs åt höger med bibehållen kontakt ovanpå flata handen, högerriktad och uppåtvänd"
20560,polisman,"S-handen, vänsterriktad och nedåtvänd, kontakt med högra sidan av bröstet, förs kort nedåt samtidigt som den vrids inåt och förändras till tumhand, kontakt //
Tumvinkelhanden, uppåtriktad och vänstervänd, kontakt med pannan, förs sedan framåt samtidigt som den förändras till A-hand"
20547,minibuss,"Bokstaveras: M-I-N-I //
S-händer, uppåtriktade och vända mot varandra, (kontakt med pannan), förs framåt"
13235,bältros,"S-handen, nedåtriktad och inåtvänd, förs åt höger med bibehållen kontakt med magen //
Bokstaveras: R-O-S"
06765,dop,"Flata händer, framåtriktade och vända mot varandra,vrids först (högra handen) uppåt och (vänstra handen) nedåt och sedan tillbaka vända mot varandra"
01009,buske,"Klohänder, uppåtriktade och framåtvända, förs i nedåtgående cirklar mot varandra"
04947,procent,"O-handen, uppåtriktad och vänstervänd, förs kort framåt, förs sedan nedåt och åt vänster och förs slutligen kort framåt"
17730,torsdagar,"L-handen, vänsterriktad och inåtvänd, förs åt höger samtidigt som den slås nedåt"
05393,kommatecken,"Pekfingret, framåtriktat och nedåtvänt, slås nedåt"
02847,var,"Pekfingret, uppåtriktat och framåtvänt, slås åt vänster och höger ett par gånger"
20026,hälsa på mig,"Flata handen, uppåtriktad och högervänd, förs inåt i en uppåtgående båge samtidigt som den slås inåt"
14541,racketnät,"Pekfingrar, framåtriktade och nedåtvända, kontakt med varandra, förs nedåt i en utåtgående båge, kontakt //
4-handen, framåtriktad och nedåtvänd, förs nedåt //
4-handen, vänsterriktad och inåtvänd, förs åt höger"
01705,instruktör,"O-handen, framåtriktad och vänstervänd, kontakt bredvid flata handen, framåtriktad och högervänd, förs åt höger samtidigt som den förändras till sprethand, upprepas"
14712,serpentin,"Pekfingret, framåtriktat och vänstervänt, förs nedåt med upprepade mjuka rörelser åt vänster och höger"
10301,psykisk,"Krokfingret, uppåtriktat och vänstervänt, upprepade kontakter bredvid pannan"
12269,efterrätt,"Flata handen, vänsterriktad och inåtvänd, kontakt ovanpå flata handen, högerriktad och inåtvänd, förs framåt i uppåtgående båge //
A-handen, uppåtriktad och inåtvänd, upprepade kontakter med munnen"
13302,lår,Bokstaveras: L-Å-R
10811,enkelhöjning,"Pekfingret, framåtriktat och vänstervänt, förs nedåt till kontakt med det andra pekfingret, högerriktat och inåtvänt //
Vinkelhänder, uppåtriktade och vända mot varandra, förs uppåt i en inåtgående båge"
19181,platschef,"N-handen, framåtriktad och nedåtvänd, förs nedåt till kontakt ovanpå N-handen, högerriktad och nedåtvänd //
Tumhanden, vänsterriktad och inåtvänd, förs uppåt"
14492,mjuk boll,"Flata tumhänder, uppåtriktade och vända mot varandra, förändras till tumvinkelhänder ett par gånger //
Vinkelhänder, framåtriktade och nedåtvända, kontakt med varandra, förs sedan nedåt från varandra i utåtgående båge samtidigt som de vrids uppåt, kontakt med varandra"
14386,väveri,"4-handen, nedåtriktad och inåtvänd, förs kort inåt till kontakt framför 4-handen, nedåtriktad och inåtvänd, upprepas"
14218,hopp,"S-händer, framåtriktade och nedåtvända, kontakt med varandra, förs sedan från varandra //
Dubbelkroken, framåtriktad och nedåtvänd, kontakt ovanpå knutna handen, högerriktad och inåtvänd, förs framåt i en uppåtgående båge"
18503,vetorätt,"Bokstaveras: V-E-T-O //
Flata handen, framåtriktad och vänstervänd, förs nedåt till kontakt ovanpå flata handen, högerriktad och uppåtvänd"
18261,hålla om,"Flata händer, riktade mot varandra och inåtvända, förs mot varandra"
09647,istället,"B. H. som bilden visar byta plats. 
Betyder istället, även byta."
06278,Herrljunga,"Flata handen, inåtriktad och uppåtvänd, kontakt med högra sidan av magen, förs kort uppåt samtidigt som fingrarna böjs //
Pekfingret, uppåtriktat och framåtvänt, slås nedåt"
10185,tecken,"B. H., som bilden visar, ett par turvisa runda rörelser i vertikalplan."
12777,substitution,"Hållhänder, riktade mot varandra och inåtvända, förs i inåtgående växelvisa cirklar ovanför varandra"
10316,Östergötland,"Pekf. och tummar knytas under rörelsen.
Betyder väveri."
19347,vuxendöv,"Vinkelhanden, uppåtrikad och vänstervänd, förs uppåt //
Flata tumhanden, uppåtriktad och vänstervänd, förs kort nedåt samtidigt som den förändras till A-hand bredvid örat"
09263,Malmö FF,Bokstaveras: M-F-F
13256,disk,"Knutna handen, framåtriktad och nedåtvänd, förs i vänstergående cirklar med bibehållen kontakt ovanpå knutna handen, högerriktad och uppåtvänd"
06252,pasta,"V-händer, riktade mot varandra, den vänstra inåtvänd och den högra framåtvänd, kontakt med varandra, förs från varandra samtidigt som de vrids inåt respektive åt höger"
24679,konstmuseum,"N-handen, uppåtriktad och framåtvänd, förs nedåt med upprepade korta rörelser åt vänster och höger //
Flata händer, uppåtriktade och inåtvända, förs från varandra med korta framåtrörelser"
01478,social,"S-händer, uppåtriktade och framåtvända, kontakt med varandra, förs sedan framåt i utåtgående båge samtidigt som de vrids inåt, kontakt med varandra"
05491,vi,"Pekfingret, nedåtriktat och inåtvänt, förs åt höger i en inåtgående båge"
08411,sjukhus,"O-handen, framåtriktad och nedåtvänd, kontakt ovanpå flata handen, högerriktad och nedåtvänd //
Flata händer, framåtriktade och nedåtvända, vinkelkontakt med varandra, förs nedåt och från varandra samtidigt som de vrids mot varandra"
07704,diskutera,"Pekfingrar, riktade mot varandra och inåtvända, förs åt vänster och höger"
14855,förintelse,"Flata handen, framåtriktad och vänstervänd, förs åt vänster och höger ett par gånger med bibehållen kontakt ovanpå flata handen, högerriktad och uppåtvänd"
08421,musik,"4-handen, uppåtriktad och framåtvänd, kontakt bredvid örat, förs åt höger med spelande fingrar, upprepas"
16798,Etseri,"D-handen, vänsterriktad och nedåtvänd, förs åt vänster och höger med bibehållen kontakt med bröstet"
03344,spott,"Nyphanden, uppåtriktad och framåtvänd, kontakt med munnen, förs framåt samtidigt som den slås framåt och förändras till L-hand"
06322,Jämtland,"Flata handen, framåtriktad och uppåtvänd, förs åt vänster med medial kontakt ovanpå flata handen, högerriktad och uppåtvänd //
Knutna händer, riktade mot varandra och inåtvända, den högra handen ovanför den vänstra, kontakt med höger sida av bröstet //
S-handen, högerriktad och uppåtvänt och krokfingret, framåtriktat och vänstervänt bakom S-handen, förs kort nedåt "
16237,lov,"Sprethänder, framåtriktade och vända mot varandra, förs kort nedåt till korskontakt ovanpå varandra"
13891,skidorientering,"Flata händer, framåtriktade och nedåtvända, förs fram och tillbaka växelvis //
Pekfingret, framåtriktat och nedåtvänt, slås åt vänster och höger med bibehållen kontakt ovanpå flata handen, högerriktad och uppåtvänd"
05809,hygien,"Flata handen, framåtriktad och nedåtvänd, förs åt höger med bibehållen kontakt ovanpå flata handen, högerriktad och uppåtvänd"
18073,Råcksta,Bokstaveras: R-Å-C-K-S-T-A
12845,väntevärdesriktig,"Flata händer, framåtriktade och uppåtvända, förs kort inåt samtidigt som de förändras till vinkelhänder //
A-handen, nedåtriktad och vänstervänd, kontakt med flata handen, högerriktad och uppåtvänd, förs sedan uppåt samtidigt som den förändras till sprethand //
Flata handen, framåtriktad och vänstervänd, upprepade kontakter ovanpå flata handen, högerriktad och uppåtvänd"
00523,krama,"Vinkelhänder, riktade mot varandra och inåtvända, korsar varandra (armkontakt)"
09596,damm,Bokstaveras: D-A-M-M
08933,tolv,"V-handen, uppåtriktad och framåtvänd, förs ned till kontakt ovanpå flata handen, högerriktad och uppåtvänd, förs slutligen upp"
00004,Indien,"Flata handen, vänsterriktad och nedåtvänd, förs i vänstergående cirkel ovanför hjässan samtidigt som den förändras till knuten hand, kontakt"
13357,håravfall,"Hållhanden, uppåtriktad och vänstervänd, förs kort fram och in bredvid huvudet //
O-händer, riktade mot varandra och inåtvända, slås nedåt samtidigt som de förändras till sprethänder"
